"SIIIR","Denumire","Categorie","SIRUTA","Localitate","Judet"
"0361104204","ȘCOALA GIMNAZIALĂ PODU-DÂMBOVIȚEI","Școală gimnazială",16356,"PODU DÂMBOVIŢEI","AG"
"0361103881","ȘCOALA GIMNAZIALĂ NR. 1 POIANA LACULUI","Școală gimnazială",18037,"POIANA LACULUI","AG"
"0361103569","ȘCOALA GIMNAZIALĂ NR. 1 POIENARII DE ARGEȘ","Școală gimnazială",17922,"POIENARI","AG"
"0361104389","ȘCOALA GIMNAZIALĂ NR. 1 POIENARII DE MUSCEL","Școală gimnazială",17977,"POIENARI","AG"
"0361104638","ȘCOALA GIMNAZIALĂ ""VICTOR ȚÂRCOVNICUL"" POPEȘTI","Școală gimnazială",18171,"POPEŞTI","AG"
"0361100272","ȘCOALA GIMNAZIALĂ ""GHEORGHE I.I.C. BRĂTIANU"" RĂTEȘTI","Școală gimnazială",18340,"RĂTEŞTI","AG"
"0361103578","ȘCOALA GIMNAZIALĂ ""ILIE STĂNCULESCU"" RÂCA","Școală gimnazială",18224,"RÂCA","AG"
"0361104136","ȘCOALA GIMNAZIALĂ NR. 1 RECEA","Școală gimnazială",18420,"RECEA","AG"
"0361105087","LICEUL TEHNOLOGIC ""VICTOR SLĂVESCU"" RUCĂR","Liceu tehnologic / Școală profesională",18536,"RUCĂR","AG"
"0361104507","ȘCOALA GIMNAZIALĂ ""NAE A GHICA"" RUCĂR","Școală gimnazială",18536,"RUCĂR","AG"
"0361104403","ȘCOALA GIMNAZIALĂ ""RADU ȘERBAN"" SĂLĂTRUCU","Școală gimnazială",18563,"SĂLĂTRUCU","AG"
"0361100019","ȘCOALA GIMNAZIALĂ NR. 1 SCHITU GOLEȘTI","Școală gimnazială",18689,"SCHITU GOLEŞTI","AG"
"0361103388","ȘCOALA GIMNAZIALĂ ""CONSTANTIN BRÂNCOVEANU"" SLOBOZIA","Școală gimnazială",18750,"SLOBOZIA","AG"
"0361103596","LICEUL TEHNOLOGIC ""I.C. PETRESCU"" STÎLPENI","Liceu tehnologic / Școală profesională",18787,"STÂLPENI","AG"
"0361100168","ȘCOALA GIMNAZIALĂ NR. 1 STOENEȘTI","Școală gimnazială",18867,"STOENEŞTI","AG"
"0361103551","ȘCOALA GIMNAZIALĂ ""CONSTANTIN BĂLĂCEANU STOLNICI"" STOLNICI","Școală gimnazială",18947,"STOLNICI","AG"
"0361103922","ȘCOALA GIMNAZIALĂ ""MARIN BRANIȘTE"" SUSENI","Școală gimnazială",19016,"SUSENI","AG"
"0361103967","ȘCOALA GIMNAZIALĂ ""GHEORGHE MOCANU"" ROCIU","Școală gimnazială",18518,"ŞERBĂNEŞTI","AG"
"0361104086","ȘCOALA GIMNAZIALĂ ""ȘTEFAN CEL MARE"" ȘTEFAN CEL MARE","Școală gimnazială",19123,"ŞTEFAN CEL MARE","AG"
"0361105096","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ""SFÂNTA FILOFTEIA"" ȘTEFĂNEȘTI","Centru de Educație Incluzivă",13409,"ŞTEFĂNEŞTI","AG"
"0361103361","ȘCOALA GIMNAZIALĂ ""CONSTANTIN BRÂNCOVEANU"" ȘTEFĂNEȘTI","Școală gimnazială",13409,"ŞTEFĂNEŞTI","AG"
"0361104516","ȘCOALA GIMNAZIALĂ ""VINTILĂ BRĂTIANU"" ȘTEFĂNEȘTI","Școală gimnazială",13409,"ŞTEFĂNEŞTI","AG"
"0361104335","ȘCOALA GIMNAZIALĂ ""TOMA BRĂTIANU"" ȘUICI","Școală gimnazială",19150,"ŞUICI","AG"
"0361103438","ȘCOALA GIMNAZIALĂ ""VLADIMIR STREINU"" TEIU","Școală gimnazială",19221,"TEIU","AG"
"0361104484","ȘCOALA GIMNAZIALĂ ""GABRIEL MARINESCU"" TIGVENI","Școală gimnazială",19258,"TIGVENI","AG"
"0361103492","LICEUL TEHNOLOGIC TOPOLOVENI","Liceu tehnologic / Școală profesională",13766,"TOPOLOVENI","AG"
"0361103985","ȘCOALA GIMNAZIALĂ ""I.C. LĂZĂRESCU"" ȚIȚEȘTI","Școală gimnazială",19347,"ŢIŢEŞTI","AG"
"0361104213","ȘCOALA GIMNAZIALĂ NR. 1 UDA","Școală gimnazială",19409,"UDA","AG"
"0361103827","ȘCOALA GIMNAZIALĂ ""TUDOR CORNEL"" UNGHENI","Școală gimnazială",19579,"UNGHENI","AG"
"0361103352","ȘCOALA GIMNAZIALĂ NR. 1 VALEA DANULUI","Școală gimnazială",19640,"VALEA DANULUI","AG"
"0361104493","ȘCOALA GIMNAZIALĂ NR. 1 VALEA IAȘULUI","Școală gimnazială",19702,"VALEA IAŞULUI","AG"
"0361104439","ȘCOALA GIMNAZIALĂ NR. 1 VALEA MARE-PRAVĂȚ","Școală gimnazială",13533,"VALEA MARE PRAVĂŢ","AG"
"0361104371","LICEUL TEHNOLOGIC VEDEA","Liceu tehnologic / Școală profesională",19800,"VEDEA","AG"
"0361103863","ȘCOALA GIMNAZIALĂ NR. 1 VLĂDEȘTI","Școală gimnazială",20000,"VLĂDEŞTI","AG"
"0361104059","ȘCOALA GIMNAZIALĂ VRĂNEȘTI","Școală gimnazială",15117,"VRĂNEŞTI","AG"
"0361105033","ȘCOALA GIMNAZIALĂ VULPEȘTI","Școală gimnazială",14959,"VULPEŞTI","AG"
"0361103483","ȘCOALA GIMNAZIALĂ NR. 1 VULTUREȘTI","Școală gimnazială",16720,"VULTUREŞTI","AG"
"0261101365","ŞCOALA GIMNAZIALĂ ""OLOSZ LAJOS"" ADEA","Școală gimnazială",12073,"ADEA","AR"
"0261100355","ŞCOALA GIMNAZIALĂ AGRIŞU MARE","Școală gimnazială",12527,"AGRIŞU MARE","AR"
"0261100875","ŞCOALA GIMNAZIALĂ ""LAZĂR TÂMPA"" ALMAŞ","Școală gimnazială",9752,"ALMAŞ","AR"
"0261100839","ŞCOALA GIMNAZIALĂ ""ANDREI ŞAGUNA"" ANDREI ŞAGUNA","Școală gimnazială",12894,"ANDREI ŞAGUNA","AR"
"0261100685","ŞCOALA GIMNAZIALĂ ""GHEORGHE POPOVICI"" APATEU","Școală gimnazială",9805,"APATEU","AR"
"0261100812","CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ ARAD","Centru de Educație Incluzivă",9271,"ARAD","AR"
"0261100414","COLEGIUL DE ARTE ""SABIN DRAGOI"" ARAD","Colegiu",9271,"ARAD","AR"
"0261101329","COLEGIUL NAŢIONAL ""ELENA GHIBA BIRTA"" ARAD","Colegiu",9271,"ARAD","AR"
"0261101184","COLEGIUL NAŢIONAL ""PREPARANDIA-DIMITRIE ŢICHINDEAL"" ARAD","Colegiu",9271,"ARAD","AR"
"0261101098","COLEGIUL NAŢIONAL ""VASILE GOLDIŞ"" ARAD","Colegiu",9271,"ARAD","AR"
"0261104549","COLEGIUL""CSIKY GERGELY"" ARAD","Colegiu",9271,"ARAD","AR"
"0261100147","LICEUL CU PROGRAM SPORTIV ARAD","Liceu",9271,"ARAD","AR"
"0261104992","LICEUL NAŢIONAL DE INFORMATICĂ ARAD","Liceu",9271,"ARAD","AR"
"0261100916","LICEUL SPECIAL ""SFÂNTA MARIA"" ARAD","Liceu",9271,"ARAD","AR"
"0261100269","LICEUL TEHNOLOGIC DE CONSTRUCŢII ŞI PROTECŢIA MEDIULUI ARAD","Școală postliceală",9271,"ARAD","AR"
"0261100432","LICEUL TEHNOLOGIC DE ELECTRONICĂ ŞI AUTOMATIZĂRI ""CAIUS IACOB"" ARAD","Liceu tehnologic / Școală profesională",9271,"ARAD","AR"
"0261104513","LICEUL TEHNOLOGIC ""FRANCISC NEUMAN"" ARAD","Liceu",9271,"ARAD","AR"
"0261101243","LICEUL TEOLOGIC BAPTIST ""ALEXA POPOVICI"" ARAD","Liceu",9271,"ARAD","AR"
"0261100789","LICEUL TEORETIC ""ADAM MULLER GUTTENBRUNN"" ARAD","Liceu",9271,"ARAD","AR"
"0261100925","ŞCOALA GIMNAZIALĂ ""ADAM NICOLAE"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261100631","ŞCOALA GIMNAZIALĂ ""ARON COTRUŞ"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261100554","ŞCOALA GIMNAZIALĂ ""AUREL VLAICU"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261100848","ŞCOALA GIMNAZIALĂ ""AVRAM IANCU"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261104617","ŞCOALA GIMNAZIALĂ ""CAIUS IACOB"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261101139","ŞCOALA GIMNAZIALĂ ""ILARION FELEA"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261100961","ŞCOALA GIMNAZIALĂ ""IOSIF MOLDOVAN"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261100536","ŞCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261100468","ŞCOALA GIMNAZIALĂ ""NICOLAE BĂLCESCU"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261100676","ŞCOALA GIMNAZIALĂ ""REGINA MARIA"" ARAD","Școală gimnazială",9271,"ARAD","AR"
"0261100192","ŞCOALA GIMNAZIALĂ ""PATRICHIE POPESCU"" BATA","Școală gimnazială",9896,"BATA","AR"
"0261100545","ŞCOALA GIMNAZIALĂ BÎRSA","Școală gimnazială",10060,"BÂRSA","AR"
"0261100495","ŞCOALA GIMNAZIALĂ BÂRZAVA","Școală gimnazială",10113,"BÂRZAVA","AR"
"0261100052","LICEUL TEHNOLOGIC BELIU","Liceu tehnologic / Școală profesională",9949,"BELIU","AR"
"0261101302","ŞCOALA GIMNAZIALĂ ""ALEXANDRU MOCIONI"" BIRCHIŞ","Școală gimnazială",10015,"BIRCHIŞ","AR"
"0261100884","ŞCOALA GIMNAZIALĂ ""VASILE POP"" BOCSIG","Școală gimnazială",10202,"BOCSIG","AR"
"0261100278","ŞCOALA GIMNAZIALĂ""GABRIEL BROLA"" BUTENI","Școală gimnazială",10300,"BUTENI","AR"
"0261100934","ŞCOALA GIMNAZIALĂ CĂRAND","Școală gimnazială",10355,"CĂRAND","AR"
"0261100337","LICEUL TEORETIC CERMEI","Liceu",10382,"CERMEI","AR"
"0261100405","ŞCOALA GIMNAZIALĂ CHISINDIA","Școală gimnazială",10426,"CHISINDIA","AR"
"0261100581","LICEUL TEORETIC ""MIHAI VELICIU"" CHISINEU-CRIS","Liceu",9468,"CHIŞINEU-CRIŞ","AR"
"0261100622","ŞCOALA GIMNAZIALĂ ""PĂDURENI"" CHIŞINEU CRIŞ","Școală gimnazială",9468,"CHIŞINEU-CRIŞ","AR"
"0261100563","ŞCOALA GIMNAZIALĂ ""ŞTEFAN CICIO-POP"" CONOP","Școală gimnazială",10462,"CONOP","AR"
"0261100527","ŞCOALA GIMNAZIALĂ ""CORNELIU MICLOȘI"" COVĂSÂNŢ","Școală gimnazială",10523,"COVĂSINŢ","AR"
"0261100798","ŞCOALA GIMNAZIALĂ CRAIVA","Școală gimnazială",10541,"CRAIVA","AR"
"0261100183","LICEUL TEHNOLOGIC ""ION CREANGĂ"" CURTICI","Liceu tehnologic / Școală profesională",9501,"CURTICI","AR"
"0261101225","ŞCOALA GIMNAZIALĂ DEZNA","Școală gimnazială",10658,"DEZNA","AR"
"0261100952","ŞCOALA GIMNAZIALĂ DIECI","Școală gimnazială",10710,"DIECI","AR"
"0261101347","ŞCOALA GIMNAZIALĂ ""PATER GODO MIHALY"" DOROBANŢI","Școală gimnazială",9510,"DOROBANŢI","AR"
"0261101121","ŞCOALA GIMNAZIALĂ FÂNTÂNELE","Școală gimnazială",9299,"FÂNTÂNELE","AR"
"0261100346","ŞCOALA GIMNAZIALĂ ""AUREL SEBEŞAN"" FELNAC","Școală gimnazială",10836,"FELNAC","AR"
"0261104368","ŞCOALA GIMNAZIALĂ FISCUT","Școală gimnazială",12180,"FISCUT","AR"
"0261101356","ŞCOALA GIMNAZIALĂ FRUMUŞENI","Școală gimnazială",9315,"FRUMUŞENI","AR"
"0261100988","ŞCOALA GIMNAZIALĂ GRĂNICERI","Școală gimnazială",10925,"GRĂNICERI","AR"
"0261104445","ŞCOALA GIMNAZIALĂ GROŞENI","Școală gimnazială",9869,"GROŞENI","AR"
"0261104377","LICEUL ""IOAN BUTEANU"" GURAHONŢ","Liceu",10952,"GURAHONŢ","AR"
"0261104472","LICEUL TEHNOLOGIC ""MOGA VOIEVOD"" HĂLMAGIU","Liceu tehnologic / Școală profesională",11067,"HĂLMAGIU","AR"
"0261100319","ŞCOALA GIMNAZIALĂ HĂLMĂGEL","Școală gimnazială",11183,"HĂLMĂGEL","AR"
"0261101216","ŞCOALA GIMNAZIALĂ HĂŞMAŞ","Școală gimnazială",11245,"HĂŞMAŞ","AR"
"0261104522","ŞCOALA GIMNAZIALĂ IACOBINI","Școală gimnazială",10266,"IACOBINI","AR"
"0261100111","COLEGIUL ""MIHAI VITEAZUL"" INEU","Liceu",9547,"INEU","AR"
"0261100129","LICEUL TEHNOLOGIC ""SAVA BRANCOVICI"" INEU","Liceu tehnologic / Școală profesională",9547,"INEU","AR"
"0261100391","ŞCOALA GIMNAZIALĂ IRATOŞU","Școală gimnazială",11361,"IRATOŞU","AR"
"0261100509","LICEUL ""ATANASIE MARIENESCU"" LIPOVA","Liceu",9583,"LIPOVA","AR"
"0261100658","ŞCOALA GIMNAZIALĂ LIVADA","Școală gimnazială",9342,"LIVADA","AR"
"0261101297","ŞCOALA GIMNAZIALĂ ""PAVEL COVACI"" MACEA","Școală gimnazială",11405,"MACEA","AR"
"0261101338","ŞCOALA GIMNAZIALĂ MAILAT","Școală gimnazială",12661,"MAILAT","AR"
"0261104504","LICEUL TEHNOLOGIC ""VASILE JUNCU"" MINIŞ","Liceu tehnologic / Școală profesională",10907,"MINIŞ","AR"
"0261104481","ŞCOALA GIMNAZIALĂ ""GHEORGHE GROZA"" MONEASA","Școală gimnazială",11487,"MONEASA","AR"
"0261100025","LICEUL TEORETIC ""JOZEF GREGOR TAJOVSKY"" NĂDLAC","Liceu",9636,"NĂDLAC","AR"
"0261100803","ŞCOALA GIMNAZIALĂ OLARI","Școală gimnazială",11511,"OLARI","AR"
"0261104332","ŞCOALA GIMNAZIALĂ PĂULIŞ","Școală gimnazială",11548,"PĂULIŞ","AR"
"0261101035","LICEUL TEORETIC PÂNCOTA","Liceu",9663,"PÂNCOTA","AR"
"0261101148","LICEUL TEORETIC ""GHEORGHE LAZĂR"" PECICA","Liceu",11593,"PECICA","AR"
"0261100667","ŞCOALA GIMNAZIALĂ NR 2 PECICA","Școală gimnazială",11593,"PECICA","AR"
"0261101311","ŞCOALA GIMNAZIALĂ PEREGU MARE","Școală gimnazială",11646,"PEREGU MARE","AR"
"0261100016","ŞCOALA PRIMARĂ PEREGU MIC","Școală primară",11655,"PEREGU MIC","AR"
"0261104454","ŞCOALA GIMNAZIALĂ ""SABIN DRĂGOI"" PETRIŞ","Școală gimnazială",11673,"PETRIŞ","AR"
"0261101234","ŞCOALA GIMNAZIALĂ PILU","Școală gimnazială",11744,"PILU","AR"
"0261100382","ŞCOALA GIMNAZIALĂ PLEŞCUŢA","Școală gimnazială",11771,"PLEŞCUŢA","AR"
"0261100364","ŞCOALA GIMNAZIALĂ ""SIMONYI IMRE"" SATU NOU","Școală gimnazială",11441,"SATU NOU","AR"
"0261100717","LICEUL TEHNOLOGIC ”REGELE MIHAI I” SĂVÂRŞIN","Liceu tehnologic / Școală profesională",11851,"SĂVÂRŞIN","AR"
"0261100518","ŞCOALA GIMNAZIALĂ ""SABIN MANUILĂ"" SÎMBĂTENI","Școală gimnazială",11575,"SÂMBĂTENI","AR"
"0261104567","LICEUL TEHNOLOGIC ""STEFAN HELL"" SÂNTANA","Liceu tehnologic / Școală profesională",12108,"SÂNTANA","AR"
"0261100423","ŞCOALA GIMNAZIALĂ SÂNTANA","Școală gimnazială",12108,"SÂNTANA","AR"
"0261100907","LICEUL TEORETIC SEBIŞ","Liceu",9707,"SEBIŞ","AR"
"0261100301","ŞCOALA GIMNAZIALĂ SECUSIGIU","Școală gimnazială",11959,"SECUSIGIU","AR"
"0261100088","ŞCOALA GIMNAZIALĂ ”NICOLAE HORGA POPOVICI” SELEUŞ","Școală gimnazială",12000,"SELEUŞ","AR"
"0261104463","ŞCOALA GIMNAZIALĂ ""DR.IOAN DANICICO"" SEMLAC","Școală gimnazială",12046,"SEMLAC","AR"
"0261101008","ŞCOALA GIMNAZIALĂ SINTEA MARE","Școală gimnazială",12064,"SINTEA MARE","AR"
"0261104427","ŞCOALA GIMNAZIALĂ ""IUSTIN MARȘIEU"" SOCODOR","Școală gimnazială",12135,"SOCODOR","AR"
"0261102063","ŞCOALA PRIMARĂ SUSANI","Școală primară",11343,"SUSANI","AR"
"0261100441","ŞCOALA GIMNAZIALĂ ŞAGU","Școală gimnazială",12153,"ŞAGU","AR"
"0261104531","ŞCOALA GIMNAZIALĂ ""ŞTEFAN BOZIAN"" ŞEITIN","Școală gimnazială",12215,"ŞEITIN","AR"
"0261101166","ŞCOALA GIMNAZIALĂ ""MIHAI VELICIU"" SEPREUŞ","Școală gimnazială",12233,"ŞEPREUŞ","AR"
"0261104323","ŞCOALA GIMNAZIALĂ ""EMIL MONŢIA"" ŞICULA","Școală gimnazială",12251,"ŞICULA","AR"
"0261100979","ŞCOALA GIMNAZIALĂ ŞILINDIA","Școală gimnazială",12297,"ŞILINDIA","AR"
"0261101053","ŞCOALA GIMNAZIALĂ ŞIMAND","Școală gimnazială",12359,"ŞIMAND","AR"
"0261100708","ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" ŞIRIA","Școală gimnazială",12377,"ŞIRIA","AR"
"0261100649","ŞCOALA PRIMARĂ ""SEVER BOCU"" ŞIŞTAROVĂŢ","Școală primară",12411,"ŞIŞTAROVĂŢ","AR"
"0261101112","ŞCOALA GIMNAZIALĂ ""VIRGIL IOVĂNAŞ"" ŞOFRONEA","Școală gimnazială",9379,"ŞOFRONEA","AR"
"0261100138","ŞCOALA GIMNAZIALĂ TAUŢ","Școală gimnazială",12466,"TAUŢ","AR"
"0261100061","ŞCOALA GIMNAZIALĂ TÎRNOVA","Școală gimnazială",12518,"TÂRNOVA","AR"
"0261101252","ŞCOALA GIMNAZIALĂ ŢIPAR","Școală gimnazială",12082,"ŢIPAR","AR"
"0261100762","ŞCOALA GIMNAZIALĂ ""TEODOR PĂCĂŢIAN"" USUSĂU","Școală gimnazială",10809,"USUSĂU","AR"
"0261101288","ŞCOALA GIMNAZIALĂ ""CRISTIAN HERBEI"" VĂRĂDIA DE MUREŞ","Școală gimnazială",12581,"VĂRĂDIA DE MUREŞ","AR"
"0261103919","ŞCOALA GIMNAZIALĂ VÂNĂTORI","Școală gimnazială",11450,"VÂNĂTORI","AR"
"0261104558","ŞCOALA GIMNAZIALĂ VÂRFURILE","Școală gimnazială",12698,"VÂRFURILE","AR"
"0261100604","LICEUL TEHNOLOGIC VINGA","Liceu tehnologic / Școală profesională",12652,"VINGA","AR"
"0261100477","ŞCOALA GIMNAZIALĂ VLADIMIRESCU","Școală gimnazială",9404,"VLADIMIRESCU","AR"
"0261104436","ŞCOALA GIMNAZIALĂ ""ADAM MULLER GUTTENBRUN"" ZĂBRANI","Școală gimnazială",12787,"ZĂBRANI","AR"
"0261100866","ŞCOALA GIMNAZIALĂ ZĂDĂRENI","Școală gimnazială",10863,"ZĂDĂRENI","AR"
"0261104395","ŞCOALA GIMNAZIALĂ ZĂRAND","Școală gimnazială",12821,"ZĂRAND","AR"
"0261101017","ŞCOALA GIMNAZIALĂ ""TABAZDI KAROLY"" ZERIND","Școală gimnazială",12858,"ZERIND","AR"
"0261100735","ŞCOALA GIMNAZIALĂ ""MORA FERENC"" ZIMANDU NOU",NA,12885,"ZIMANDU NOU","AR"
"4061101385","Colegiul German ""Goethe""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102083","Colegiul Naţional de Muzică ""George Enescu""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103672","Liceul Greco-Catolic ""Timotei Cipariu""","Liceu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103401","Liceul Teoretic ""Alexandru Vlahuţă""","Liceu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103532","Liceul Teoretic Bilingv ""Miguel de Cervantes""","Liceu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061104085","Liceul Teoretic Bulgar ""Hristo Botev""","Liceu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101209","Liceul Teoretic ""Jean Monnet""","Liceu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101774","Liceul Teoretic ""Nicolae Iorga""","Liceu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061100606","Şcoala Gimnazială ""Alexandru Costescu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103767","Şcoala Gimnazială de Arte ""Iosif Sava""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102522","Şcoala Gimnazială de Arte nr. 3","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101218","Şcoala Gimnazială ""Elena Văcărescu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101991","Şcoala Gimnazială ""Eugen Barbu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101064","Şcoala Gimnazială ""Geo Bogza""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061104058","Şcoala Gimnazială ""Herăstrău""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101435","Şcoala Gimnazială ""I. Heliade Rădulescu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101584","Şcoala Gimnazială ""Nicolae Grigorescu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061104067","Şcoala Gimnazială ""Nicolae Titulescu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101964","Şcoala Gimnazială nr. 13","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101322","Şcoala Gimnazială nr. 162","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061104013","Şcoala Gimnazială nr. 178","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102757","Şcoala Gimnazială nr. 179","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101272","Şcoala Gimnazială nr. 181","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103948","Şcoala Gimnazială nr. 183","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061106051","Şcoala Gimnazială nr. 184","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102305","Şcoala Gimnazială nr. 192","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101245","Şcoala Gimnazială nr. 5","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102282","Şcoala Gimnazială nr. 6","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103758","Şcoala Gimnazială nr. 7","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061100651","Şcoala Gimnazială ""Petre Ispirescu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102092","Şcoala Gimnazială ""Pia Brătianu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102644","Şcoala Gimnazială ""Sf. Nicolae""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101114","Şcoala Gimnazială ""Sfintii Voievozi""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103939","Şcoala Gimnazială Specială nr. 10","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101132","Şcoala Gimnazială Specială nr. 7","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103021","Şcoala Gimnazială Specială nr. 8","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061104135","Şcoala Gimnazială Specială pentru Surzi nr. 1","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102897","Şcoala Gimnazială ""Titu Maiorescu""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103808","Şcoala Gimnazială ""Uruguay""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101869","Şcoala Gimnazială ""Vasile Alecsandri""","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061100556","Colegiul Național ”Emil Racoviță”","Colegiu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061104022","Colegiul Național ""Școala Centrală”","Liceu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100393","Liceul Tehnologic Special nr. 3","Liceu tehnologic / Școală profesională",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102775","Liceul Teoretic ”Ady Endre”","Liceu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061105077","Liceul Teoretic Bilingv ”Ita Wegman”","Liceu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102861","Liceul Teoretic ”Lucian Blaga”","Liceu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061101037","Liceul Teoretic Waldorf","Liceu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102558","Școala Gimnazială De Arte nr. 2","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100805","Școala Gimnazială De Arte nr. 4","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103568","Școala Gimnazială ”Ferdinand I”","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102793","Școala Gimnazială ”Grigorie Ghica Voievod”","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100113","Școala Gimnazială ”Iancului”","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102825","Școala Gimnazială ”Maica Domnului”","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102834","Școala Gimnazială ""Maria Rosetti""","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103292","Școala Gimnazială nr. 24","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103785","Școala Gimnazială nr. 25","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061104094","Școala Gimnazială nr. 27","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100054","Școala Gimnazială nr. 28","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102436","Școala Gimnazială nr. 31","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061101426","Școala Gimnazială nr. 32","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103514","Școala Gimnazială nr. 39","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100357","Școala Gimnazială nr. 4","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061101453","Școala Gimnazială nr. 40","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100529","Școala Gimnazială nr. 41","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103324","Școala Gimnazială nr. 46","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061104153","Școala Gimnazială nr. 49","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
